Country_Code,Meat_Type,Measure,Year,Value,Country,Lat,Lng
ISR,POULTRY,THND_TONNE,2029,769.993,Israel,31.5,34.75
NZL,POULTRY,THND_TONNE,1990,56.3,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,1991,58.3,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,1992,60.9,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,1993,68.2,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,1994,75.363,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,1995,92.992,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,1996,91.078,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,1997,89.122,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,1998,97.411,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,1999,100.627,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2000,107.678,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2001,117.499,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2002,129.263,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2003,142.042,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2004,149.538,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2005,158.968,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2006,152.855,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2007,146.479,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2008,147.1,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2009,139.034,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2010,142.92,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2011,148.207,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2012,165.116,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2013,165.932,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2014,173.553,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2015,176.796,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2016,197.744,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2017,206.085,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2018,213.546,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2019,223.395,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2020,219.625,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2021,221.175,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2022,223.34,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2023,225.498,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2024,227.66,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2025,229.822,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2026,231.985,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2027,234.147,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2028,236.309,New Zealand,-41,174
NZL,POULTRY,THND_TONNE,2029,238.471,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1990,126.565,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1991,118.301,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1992,124.116,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1993,122.977,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1994,108.817,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1995,148.142,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1996,154.307,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1997,135.395,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1998,118.486,New Zealand,-41,174
NZL,BEEF,THND_TONNE,1999,126.249,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2000,128.268,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2001,120.941,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2002,95.98,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2003,133.017,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2004,117.647,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2005,93.037,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2006,102.777,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2007,121.514,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2008,123.107,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2009,109.807,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2010,107.158,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2011,104.29,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2012,100.723,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2013,102.525,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2014,100.496,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2015,91.391,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2016,83.324,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2017,81.026,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2018,80.207,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2019,79.32,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2020,79.55,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2021,80.982,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2022,79.567,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2023,80.086,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2024,80.594,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2025,81.107,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2026,81.63,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2027,82.126,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2028,82.627,New Zealand,-41,174
NZL,BEEF,THND_TONNE,2029,83.131,New Zealand,-41,174
VNM,BEEF,THND_TONNE,1990,164.316,Vietnam,16,106
VNM,BEEF,THND_TONNE,1991,165.344,Vietnam,16,106
VNM,BEEF,THND_TONNE,1992,172.917,Vietnam,16,106
VNM,BEEF,THND_TONNE,1993,170.8,Vietnam,16,106
VNM,BEEF,THND_TONNE,1994,175.699,Vietnam,16,106
VNM,BEEF,THND_TONNE,1995,179.945,Vietnam,16,106
VNM,BEEF,THND_TONNE,1996,175.6,Vietnam,16,106
VNM,BEEF,THND_TONNE,1997,164.285,Vietnam,16,106
VNM,BEEF,THND_TONNE,1998,163.284,Vietnam,16,106
VNM,BEEF,THND_TONNE,1999,178.821,Vietnam,16,106
VNM,BEEF,THND_TONNE,2000,186.0,Vietnam,16,106
VNM,BEEF,THND_TONNE,2001,194.488,Vietnam,16,106
VNM,BEEF,THND_TONNE,2002,200.33,Vietnam,16,106
VNM,BEEF,THND_TONNE,2003,205.187,Vietnam,16,106
VNM,BEEF,THND_TONNE,2004,224.133,Vietnam,16,106
VNM,BEEF,THND_TONNE,2005,264.871,Vietnam,16,106
VNM,BEEF,THND_TONNE,2006,304.573,Vietnam,16,106
VNM,BEEF,THND_TONNE,2007,406.921,Vietnam,16,106
VNM,BEEF,THND_TONNE,2008,520.114,Vietnam,16,106
VNM,BEEF,THND_TONNE,2009,621.148,Vietnam,16,106
VNM,BEEF,THND_TONNE,2010,586.863,Vietnam,16,106
VNM,BEEF,THND_TONNE,2011,816.874,Vietnam,16,106
VNM,BEEF,THND_TONNE,2012,845.722,Vietnam,16,106
VNM,BEEF,THND_TONNE,2013,1088.585,Vietnam,16,106
VNM,BEEF,THND_TONNE,2014,1332.012,Vietnam,16,106
VNM,BEEF,THND_TONNE,2015,1303.264,Vietnam,16,106
VNM,BEEF,THND_TONNE,2016,1301.019,Vietnam,16,106
VNM,BEEF,THND_TONNE,2017,1444.601,Vietnam,16,106
VNM,BEEF,THND_TONNE,2018,1231.617,Vietnam,16,106
VNM,BEEF,THND_TONNE,2019,1133.683,Vietnam,16,106
VNM,BEEF,THND_TONNE,2020,1159.863,Vietnam,16,106
VNM,BEEF,THND_TONNE,2021,1194.555,Vietnam,16,106
VNM,BEEF,THND_TONNE,2022,1227.34,Vietnam,16,106
VNM,BEEF,THND_TONNE,2023,1260.194,Vietnam,16,106
VNM,BEEF,THND_TONNE,2024,1293.216,Vietnam,16,106
VNM,BEEF,THND_TONNE,2025,1327.241,Vietnam,16,106
VNM,BEEF,THND_TONNE,2026,1358.668,Vietnam,16,106
VNM,BEEF,THND_TONNE,2027,1390.44,Vietnam,16,106
VNM,BEEF,THND_TONNE,2028,1421.68,Vietnam,16,106
VNM,BEEF,THND_TONNE,2029,1453.093,Vietnam,16,106
KAZ,SHEEP,THND_TONNE,1990,278.0,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,1991,270.0,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,1992,232.9,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,1993,263.3,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,1994,239.8,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,1995,192.076,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,1996,165.559,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,1997,146.292,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,1998,119.182,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,1999,98.922,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2000,95.293,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2001,97.064,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2002,101.62,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2003,96.065,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2004,101.659,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2005,106.771,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2006,115.167,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2007,123.669,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2008,131.272,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2009,135.048,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2010,142.681,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2011,149.201,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2012,153.791,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2013,157.117,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2014,162.199,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2015,165.172,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2016,168.984,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2017,170.611,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2018,169.047,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2019,172.948,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2020,175.961,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2021,178.82,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2022,181.631,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2023,184.455,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2024,187.224,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2025,189.927,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2026,192.606,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2027,195.249,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2028,197.878,Kazakhstan,48,68
KAZ,SHEEP,THND_TONNE,2029,200.494,Kazakhstan,48,68
NZL,SHEEP,THND_TONNE,1990,107.451,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,1991,116.585,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,1992,119.101,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,1993,86.886,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,1994,158.777,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,1995,125.398,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,1996,64.154,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,1997,111.535,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,1998,113.453,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,1999,98.623,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2000,111.751,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2001,120.172,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2002,92.807,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2003,111.226,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2004,95.027,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2005,94.876,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2006,90.616,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2007,83.385,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2008,65.774,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2009,31.366,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2010,29.341,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2011,27.874,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2012,28.182,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2013,31.55,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2014,32.55,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2015,30.767,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2016,29.215,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2017,28.282,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2018,22.853,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2019,19.547,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2020,18.882,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2021,18.537,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2022,18.316,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2023,18.224,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2024,18.085,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2025,17.855,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2026,17.598,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2027,17.356,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2028,17.122,New Zealand,-41,174
NZL,SHEEP,THND_TONNE,2029,16.889,New Zealand,-41,174
EGY,PIG,THND_TONNE,1990,2.429,Egypt,27,30
EGY,PIG,THND_TONNE,1991,2.484,Egypt,27,30
EGY,PIG,THND_TONNE,1992,2.887,Egypt,27,30
EGY,PIG,THND_TONNE,1993,2.907,Egypt,27,30
EGY,PIG,THND_TONNE,1994,2.8,Egypt,27,30
EGY,PIG,THND_TONNE,1995,2.791,Egypt,27,30
EGY,PIG,THND_TONNE,1996,2.845,Egypt,27,30
EGY,PIG,THND_TONNE,1997,2.935,Egypt,27,30
EGY,PIG,THND_TONNE,1998,8.227,Egypt,27,30
EGY,PIG,THND_TONNE,1999,3.047,Egypt,27,30
EGY,PIG,THND_TONNE,2000,3.098,Egypt,27,30
EGY,PIG,THND_TONNE,2001,3.0,Egypt,27,30
EGY,PIG,THND_TONNE,2002,2.792,Egypt,27,30
EGY,PIG,THND_TONNE,2003,2.641,Egypt,27,30
EGY,PIG,THND_TONNE,2004,3.157,Egypt,27,30
EGY,PIG,THND_TONNE,2005,2.151,Egypt,27,30
EGY,PIG,THND_TONNE,2006,2.912,Egypt,27,30
EGY,PIG,THND_TONNE,2007,3.88,Egypt,27,30
EGY,PIG,THND_TONNE,2008,2.155,Egypt,27,30
EGY,PIG,THND_TONNE,2009,0.857,Egypt,27,30
EGY,PIG,THND_TONNE,2010,0.422,Egypt,27,30
EGY,PIG,THND_TONNE,2011,0.808,Egypt,27,30
EGY,PIG,THND_TONNE,2012,0.849,Egypt,27,30
EGY,PIG,THND_TONNE,2013,0.855,Egypt,27,30
EGY,PIG,THND_TONNE,2014,0.535,Egypt,27,30
EGY,PIG,THND_TONNE,2015,0.539,Egypt,27,30
EGY,PIG,THND_TONNE,2016,0.766,Egypt,27,30
EGY,PIG,THND_TONNE,2017,2.594,Egypt,27,30
EGY,PIG,THND_TONNE,2018,0.271,Egypt,27,30
EGY,PIG,THND_TONNE,2019,0.263,Egypt,27,30
EGY,PIG,THND_TONNE,2020,0.264,Egypt,27,30
EGY,PIG,THND_TONNE,2021,0.271,Egypt,27,30
EGY,PIG,THND_TONNE,2022,0.278,Egypt,27,30
EGY,PIG,THND_TONNE,2023,0.284,Egypt,27,30
EGY,PIG,THND_TONNE,2024,0.29,Egypt,27,30
EGY,PIG,THND_TONNE,2025,0.296,Egypt,27,30
EGY,PIG,THND_TONNE,2026,0.301,Egypt,27,30
EGY,PIG,THND_TONNE,2027,0.306,Egypt,27,30
EGY,PIG,THND_TONNE,2028,0.312,Egypt,27,30
EGY,PIG,THND_TONNE,2029,0.317,Egypt,27,30
VNM,POULTRY,THND_TONNE,1990,169.56,Vietnam,16,106
VNM,POULTRY,THND_TONNE,1991,164.67,Vietnam,16,106
VNM,POULTRY,THND_TONNE,1992,175.52,Vietnam,16,106
VNM,POULTRY,THND_TONNE,1993,168.07,Vietnam,16,106
VNM,POULTRY,THND_TONNE,1994,170.05,Vietnam,16,106
VNM,POULTRY,THND_TONNE,1995,175.22,Vietnam,16,106
VNM,POULTRY,THND_TONNE,1996,196.597,Vietnam,16,106
VNM,POULTRY,THND_TONNE,1997,284.956,Vietnam,16,106
VNM,POULTRY,THND_TONNE,1998,299.736,Vietnam,16,106
VNM,POULTRY,THND_TONNE,1999,325.44,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2000,365.342,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2001,385.371,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2002,430.243,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2003,456.507,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2004,427.458,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2005,400.805,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2006,473.363,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2007,613.667,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2008,781.966,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2009,897.224,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2010,1092.26,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2011,1570.368,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2012,1257.183,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2013,1247.536,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2014,1351.58,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2015,1601.51,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2016,1450.986,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2017,1291.343,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2018,1684.265,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2019,1794.5,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2020,1846.542,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2021,1902.946,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2022,1960.523,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2023,2018.881,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2024,2079.182,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2025,2140.973,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2026,2203.838,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2027,2268.941,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2028,2335.783,Vietnam,16,106
VNM,POULTRY,THND_TONNE,2029,2404.496,Vietnam,16,106
NZL,PIG,THND_TONNE,1990,47.8,New Zealand,-41,174
NZL,PIG,THND_TONNE,1991,46.629,New Zealand,-41,174
NZL,PIG,THND_TONNE,1992,49.262,New Zealand,-41,174
NZL,PIG,THND_TONNE,1993,52.98,New Zealand,-41,174
NZL,PIG,THND_TONNE,1994,60.636,New Zealand,-41,174
NZL,PIG,THND_TONNE,1995,58.539,New Zealand,-41,174
NZL,PIG,THND_TONNE,1996,59.61,New Zealand,-41,174
NZL,PIG,THND_TONNE,1997,57.056,New Zealand,-41,174
NZL,PIG,THND_TONNE,1998,60.675,New Zealand,-41,174
NZL,PIG,THND_TONNE,1999,65.535,New Zealand,-41,174
NZL,PIG,THND_TONNE,2000,66.207,New Zealand,-41,174
NZL,PIG,THND_TONNE,2001,62.869,New Zealand,-41,174
NZL,PIG,THND_TONNE,2002,65.844,New Zealand,-41,174
NZL,PIG,THND_TONNE,2003,71.076,New Zealand,-41,174
NZL,PIG,THND_TONNE,2004,77.669,New Zealand,-41,174
NZL,PIG,THND_TONNE,2005,79.73,New Zealand,-41,174
NZL,PIG,THND_TONNE,2006,85.928,New Zealand,-41,174
NZL,PIG,THND_TONNE,2007,87.282,New Zealand,-41,174
NZL,PIG,THND_TONNE,2008,88.121,New Zealand,-41,174
NZL,PIG,THND_TONNE,2009,88.201,New Zealand,-41,174
NZL,PIG,THND_TONNE,2010,82.973,New Zealand,-41,174
NZL,PIG,THND_TONNE,2011,90.515,New Zealand,-41,174
NZL,PIG,THND_TONNE,2012,92.282,New Zealand,-41,174
NZL,PIG,THND_TONNE,2013,92.07,New Zealand,-41,174
NZL,PIG,THND_TONNE,2014,95.83,New Zealand,-41,174
NZL,PIG,THND_TONNE,2015,105.226,New Zealand,-41,174
NZL,PIG,THND_TONNE,2016,104.242,New Zealand,-41,174
NZL,PIG,THND_TONNE,2017,111.971,New Zealand,-41,174
NZL,PIG,THND_TONNE,2018,115.135,New Zealand,-41,174
NZL,PIG,THND_TONNE,2019,116.128,New Zealand,-41,174
NZL,PIG,THND_TONNE,2020,117.853,New Zealand,-41,174
NZL,PIG,THND_TONNE,2021,119.124,New Zealand,-41,174
NZL,PIG,THND_TONNE,2022,120.264,New Zealand,-41,174
NZL,PIG,THND_TONNE,2023,121.449,New Zealand,-41,174
NZL,PIG,THND_TONNE,2024,122.632,New Zealand,-41,174
NZL,PIG,THND_TONNE,2025,123.833,New Zealand,-41,174
NZL,PIG,THND_TONNE,2026,125.022,New Zealand,-41,174
NZL,PIG,THND_TONNE,2027,126.212,New Zealand,-41,174
NZL,PIG,THND_TONNE,2028,127.373,New Zealand,-41,174
NZL,PIG,THND_TONNE,2029,128.572,New Zealand,-41,174
VNM,SHEEP,THND_TONNE,1990,2.79,Vietnam,16,106
VNM,SHEEP,THND_TONNE,1991,2.34,Vietnam,16,106
VNM,SHEEP,THND_TONNE,1992,2.34,Vietnam,16,106
VNM,SHEEP,THND_TONNE,1993,2.648,Vietnam,16,106
VNM,SHEEP,THND_TONNE,1994,3.22,Vietnam,16,106
VNM,SHEEP,THND_TONNE,1995,4.17,Vietnam,16,106
VNM,SHEEP,THND_TONNE,1996,4.65,Vietnam,16,106
VNM,SHEEP,THND_TONNE,1997,4.644,Vietnam,16,106
VNM,SHEEP,THND_TONNE,1998,4.71,Vietnam,16,106
VNM,SHEEP,THND_TONNE,1999,4.7,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2000,4.825,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2001,4.917,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2002,5.439,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2003,6.077,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2004,7.914,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2005,9.297,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2006,10.652,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2007,11.599,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2008,9.724,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2009,9.548,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2010,9.246,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2011,8.807,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2012,8.07,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2013,9.273,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2014,11.363,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2015,13.336,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2016,13.228,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2017,17.3,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2018,18.0,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2019,18.0,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2020,18.648,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2021,19.29,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2022,19.928,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2023,20.57,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2024,21.203,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2025,21.85,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2026,22.477,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2027,23.116,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2028,23.758,Vietnam,16,106
VNM,SHEEP,THND_TONNE,2029,24.397,Vietnam,16,106
KAZ,POULTRY,THND_TONNE,1990,201.0,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,1991,185.0,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,1992,140.85,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,1993,115.79,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,1994,81.17,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,1995,56.44,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,1996,54.473,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,1997,56.166,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,1998,54.382,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,1999,43.067,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2000,53.588,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2001,66.613,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2002,84.297,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2003,96.255,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2004,121.925,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2005,155.903,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2006,215.009,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2007,208.445,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2008,195.416,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2009,189.368,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2010,239.316,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2011,261.621,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2012,326.449,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2013,303.648,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2014,281.688,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2015,292.107,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2016,300.302,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2017,339.716,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2018,363.737,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2019,348.493,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2020,357.649,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2021,367.058,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2022,376.158,Kazakhstan,48,68
KAZ,POULTRY,THND_TONNE,2023,387.804,Kazakhstan,48,68
